symbol,price_date,open_price,high_price,low_price,close_price,volume
MSFT,2024-05-16,415.2737,418.8376,413.8461,414.4762,17530100
AAPL,2024-05-16,188.6715,189.2956,187.8692,188.0475,52845200
AMZN,2024-05-16,185.6,187.31,183.46,183.63,38834500
AAPL,2024-05-17,187.7206,189.0083,187.3937,188.0772,41282900
AMZN,2024-05-17,183.76,185.3,183.35,184.7,33175700
GOOGL,2024-05-17,172.6491,174.7207,172.1634,174.5125,24479300
MSFT,2024-05-17,416.0022,416.3763,411.562,413.7083,15352200
GOOGL,2024-05-20,174.6414,177.1987,174.5324,175.365,22554400
MSFT,2024-05-20,413.7083,420.1667,413.4917,418.7589,16272100
AAPL,2024-05-20,187.5423,190.1078,187.2253,189.2361,44361300
AMZN,2024-05-20,184.34,186.67,183.28,183.54,30511800
AAPL,2024-05-21,189.2857,190.9102,189.1172,190.5338,42309400
AMZN,2024-05-21,182.3,183.26,180.75,183.15,50839100
GOOGL,2024-05-21,175.3452,176.5842,174.2647,176.2868,16989400
MSFT,2024-05-21,420.2258,426.2708,418.2764,422.4016,21453300
GOOGL,2024-05-22,175.0875,175.593,173.67,174.8298,17880000
MSFT,2024-05-22,423.4354,425.7195,420.5212,423.8587,18073700
AAPL,2024-05-22,190.4545,190.9993,188.4734,189.0974,34648500
AMZN,2024-05-22,183.88,185.22,181.97,183.13,28148800
AAPL,2024-05-23,189.1767,189.1965,184.8678,185.1154,51005900
AMZN,2024-05-23,183.66,184.76,180.08,181.05,33670200
GOOGL,2024-05-23,175.5137,176.6833,171.4299,172.0246,21024900
MSFT,2024-05-23,426.2708,426.891,418.8376,420.3932,17211700
GOOGL,2024-05-24,173.4421,174.2251,172.1237,173.452,16579400
MSFT,2024-05-24,420.5803,424.3904,417.8433,423.5043,11855300
AAPL,2024-05-24,187.0371,188.7805,186.2644,188.1861,36327000
AMZN,2024-05-24,181.65,182.44,180.3,180.75,27471600
AAPL,2024-05-28,189.7017,191.1776,187.3145,188.1961,52280100
AMZN,2024-05-28,179.93,182.24,179.49,182.15,29927000
GOOGL,2024-05-28,172.9167,175.7119,172.8374,174.8496,20572200
MSFT,2024-05-28,422.9825,424.1541,419.9994,423.6619,15718000
GOOGL,2024-05-29,173.8881,175.2857,173.1843,174.3539,23388700
MSFT,2024-05-29,419.1035,424.2722,419.1035,422.5297,15517100
AAPL,2024-05-29,187.8196,190.4347,187.7206,188.4932,53068000
AMZN,2024-05-29,181.7,184.08,181.55,182.02,32009300
AAPL,2024-05-30,188.9588,190.3654,188.83,189.4838,49889100
AMZN,2024-05-30,181.31,181.34,178.36,179.32,29184700
GOOGL,2024-05-30,173.6601,173.68,170.2801,170.5973,22931500
MSFT,2024-05-30,417.7349,417.7349,407.8306,408.254,28394500
GOOGL,2024-05-31,170.3495,171.5389,167.9508,170.9839,37638900
MSFT,2024-05-31,410.3018,410.3018,398.2512,408.7069,47995300
AAPL,2024-05-31,189.6324,190.7517,188.1168,190.4347,75158300
AMZN,2024-05-31,178.3,179.21,173.87,176.44,58903900
AAPL,2024-06-03,191.0786,193.1488,190.7022,192.1979,50080500
AMZN,2024-06-03,177.7,178.7,175.92,178.34,30786600
GOOGL,2024-06-03,171.0235,172.996,169.6556,171.648,27459100
MSFT,2024-06-03,409.1007,409.9867,402.5929,407.1218,17484700
GOOGL,2024-06-04,171.757,172.322,170.3792,172.2625,26879600
MSFT,2024-06-04,406.0486,409.9966,403.3411,409.6323,14348900
AAPL,2024-06-04,192.8021,193.4757,191.2073,192.5149,47471400
AMZN,2024-06-04,177.64,179.82,176.44,179.34,27198400
AAPL,2024-06-05,193.5549,195.0408,193.03,194.0205,54156800
AMZN,2024-06-05,180.1,181.5,178.75,181.28,32116400
GOOGL,2024-06-05,173.6601,175.0974,172.4013,173.8683,22068500
MSFT,2024-06-05,411.3454,417.5183,409.8587,417.4495,16988000
GOOGL,2024-06-06,174.354,175.593,174.2053,175.1767,23251000
MSFT,2024-06-06,417.4494,418.7293,414.0725,417.9515,14861300
AAPL,2024-06-06,193.8422,194.6446,192.3366,192.6437,41181800
AMZN,2024-06-06,181.75,185.0,181.49,185.0,31371200
AAPL,2024-06-07,192.812,195.0804,192.3069,195.0309,53103900
AMZN,2024-06-07,184.9,186.29,183.36,184.3,28021500
GOOGL,2024-06-07,175.4939,176.3067,172.768,172.9266,19661400
MSFT,2024-06-07,419.6056,419.6844,416.4551,417.292,13621700
GOOGL,2024-06-10,173.6312,175.7052,171.4381,173.6709,23726700
MSFT,2024-06-10,418.1288,421.4565,417.3313,421.2498,13982900
AAPL,2024-06-10,195.0408,195.437,190.3357,191.2965,97010200
AMZN,2024-06-10,184.07,187.23,183.79,187.06,34445600
AAPL,2024-06-11,191.8215,205.2039,191.8017,205.194,172373300
AMZN,2024-06-11,187.06,187.77,184.54,187.23,27265100
GOOGL,2024-06-11,174.8716,175.4869,172.4404,175.2686,21540600
MSFT,2024-06-11,418.8967,426.1232,418.6703,425.9853,14551100
GOOGL,2024-06-12,176.8861,179.0296,174.7625,176.4296,27864700
MSFT,2024-06-12,428.5845,436.5394,426.5465,434.2357,22366200
AAPL,2024-06-12,205.4119,218.1208,204.9464,211.0581,198134300
AMZN,2024-06-12,188.02,188.35,185.43,186.89,33984200
AAPL,2024-06-13,212.7124,214.7034,209.602,212.2171,97862700
AMZN,2024-06-13,186.09,187.67,182.67,183.83,39721500
GOOGL,2024-06-13,174.7625,175.3877,173.5419,173.8197,20913300
MSFT,2024-06-13,434.0289,436.5296,432.5718,434.7476,15960600
GOOGL,2024-06-14,172.8869,175.7052,172.8175,175.4373,18063600
MSFT,2024-06-14,431.4986,436.2835,429.9628,435.7223,13582000
AAPL,2024-06-14,211.8308,213.1383,209.3048,210.4836,70122700
AMZN,2024-06-14,183.08,183.72,182.23,183.66,25456400
AAPL,2024-06-17,211.3553,216.8826,210.7114,214.6241,93728300
AMZN,2024-06-17,182.52,185.0,181.22,184.06,35601900
GOOGL,2024-06-17,174.1174,176.9952,173.4724,175.8838,19618500
MSFT,2024-06-17,435.742,443.9628,433.9009,441.4325,20790000
GOOGL,2024-06-18,175.7846,176.0327,172.7679,173.7502,21869900
MSFT,2024-06-18,442.7518,443.1752,438.0064,439.434,17112500
AAPL,2024-06-18,215.5354,216.5656,210.9888,212.2666,79943300
AMZN,2024-06-18,183.74,184.29,181.43,182.81,36659200
AAPL,2024-06-20,211.91,212.2171,206.878,207.7001,86172500
AMZN,2024-06-20,182.91,186.51,182.72,186.1,44726800
GOOGL,2024-06-20,174.0281,175.9334,173.6511,174.951,20160100
MSFT,2024-06-20,439.3945,439.621,434.4424,438.8038,19877400
GOOGL,2024-06-21,175.6457,179.4662,175.2586,178.2556,57759000
MSFT,2024-06-21,440.4579,443.6083,439.6013,442.8208,34187100
AAPL,2024-06-21,208.4034,209.8893,205.1544,205.5308,241805100
AMZN,2024-06-21,187.8,189.28,185.86,189.08,70792500
AAPL,2024-06-24,205.7587,210.6916,204.6393,206.1747,80727000
AMZN,2024-06-24,189.33,191.0,185.33,185.57,50610400
GOOGL,2024-06-24,178.7815,179.5059,177.3029,177.8487,18298000
MSFT,2024-06-24,442.8404,445.7448,439.5029,440.7434,15913700
GOOGL,2024-06-25,178.2456,182.8799,178.0471,182.6219,23130200
MSFT,2024-06-25,441.3144,444.4354,439.8376,443.9726,16413400
AAPL,2024-06-25,207.1751,209.3841,206.6402,207.0959,55549700
AMZN,2024-06-25,186.81,188.84,185.42,186.34,45366400
AAPL,2024-06-26,209.5029,212.8312,208.651,211.2364,66213200
AMZN,2024-06-26,186.92,194.8,186.26,193.61,65103900
GOOGL,2024-06-26,181.2326,183.0982,181.0837,182.473,19839000
MSFT,2024-06-26,442.0528,446.5817,441.2554,445.1639,16507000
GOOGL,2024-06-27,182.7707,184.6264,182.612,183.9913,18848900
MSFT,2024-06-27,445.1836,449.1119,444.7799,445.8433,14806300
AAPL,2024-06-27,212.6628,213.7029,210.3449,212.0784,49772700
AMZN,2024-06-27,195.01,199.84,194.2,197.85,74397500
AAPL,2024-06-28,213.7326,214.0298,208.3143,208.6312,82542700
AMZN,2024-06-28,197.73,198.85,192.5,193.25,76930200
GOOGL,2024-06-28,182.9097,183.7134,180.5677,180.7562,29156600
MSFT,2024-06-28,446.0598,448.3341,439.5029,440.0345,28362300
GOOGL,2024-07-01,181.6295,182.473,179.9127,181.5898,16006100
MSFT,2024-07-01,441.718,450.2933,438.7645,449.6632,17662800
AAPL,2024-07-01,210.0874,215.4562,209.919,214.7034,60402900
AMZN,2024-07-01,193.49,198.3,192.82,197.2,41192000
AAPL,2024-07-02,214.109,218.2991,213.069,218.1901,58046200
AMZN,2024-07-02,197.28,200.43,195.93,200.0,45600000
GOOGL,2024-07-02,180.657,184.1501,180.1708,183.8226,17372500
MSFT,2024-07-02,446.1878,452.4789,446.0992,452.1737,13979800
GOOGL,2024-07-03,183.4356,184.6661,182.5921,184.3982,10242100
MSFT,2024-07-03,451.1006,453.8868,450.7954,453.6407,9932800
AAPL,2024-07-03,217.9227,219.4581,216.9618,219.458,37369800
AMZN,2024-07-03,199.94,200.03,196.76,197.59,31597900
AAPL,2024-07-05,219.5571,224.3118,219.5571,224.2028,60412400
AMZN,2024-07-05,198.65,200.55,198.17,200.0,39858900
GOOGL,2024-07-05,184.4379,189.3996,184.3783,189.1416,20967500
MSFT,2024-07-05,452.4986,461.1034,451.8685,460.3256,16000300
GOOGL,2024-07-08,188.4469,188.7149,186.3432,187.5836,21035900
MSFT,2024-07-08,459.3313,460.4635,457.2736,459.0261,12962300
AAPL,2024-07-08,224.9457,225.6986,221.142,225.6689,59085900
AMZN,2024-07-08,200.04,201.2,197.96,199.29,34767300
AAPL,2024-07-09,225.7778,227.2339,224.2326,226.5207,48076100
AMZN,2024-07-09,199.4,200.57,199.05,199.34,32700100
GOOGL,2024-07-09,188.8538,189.8958,187.276,187.534,15121400
MSFT,2024-07-09,459.7743,460.0991,450.9135,452.4297,17207200
GOOGL,2024-07-10,187.7027,190.2828,187.5836,189.7171,15952500
MSFT,2024-07-10,454.0837,459.2427,451.7602,459.0359,18196100
AAPL,2024-07-10,227.1349,230.8792,227.0854,230.7801,62627700
AMZN,2024-07-10,200.0,200.11,197.69,199.79,32883800
AAPL,2024-07-11,229.2051,230.1957,223.6382,225.4212,64710600
AMZN,2024-07-11,200.09,200.27,192.86,195.05,44565000
GOOGL,2024-07-11,188.3974,189.3996,183.6638,184.1501,25625800
MSFT,2024-07-11,455.8165,457.5887,444.5634,447.6646,23111200
GOOGL,2024-07-12,183.6638,185.6783,183.0784,183.6539,22898400
MSFT,2024-07-12,447.3003,449.2989,443.6773,446.5324,16324300
AAPL,2024-07-12,226.7584,230.4433,226.5207,228.3631,53046500
AMZN,2024-07-12,194.8,196.47,193.83,194.49,30598500
AAPL,2024-07-15,234.2471,234.99,230.8891,232.1867,62631300
AMZN,2024-07-15,194.56,196.19,190.83,192.72,40683200
GOOGL,2024-07-15,183.5051,186.7996,183.505,185.1028,16474000
MSFT,2024-07-15,446.2863,450.185,444.4452,446.9361,14429400
GOOGL,2024-07-16,185.9264,187.2363,181.9669,182.5127,18290700
MSFT,2024-07-16,447.192,447.2708,439.749,442.5648,17175700
AAPL,2024-07-16,232.7811,234.0391,230.1363,232.6028,43234300
AMZN,2024-07-16,195.59,196.62,192.24,193.02,33994700
AAPL,2024-07-17,227.2835,229.2745,224.5,226.7189,57345900
AMZN,2024-07-17,191.35,191.58,185.99,187.93,48076100
GOOGL,2024-07-17,181.57,182.1455,178.5235,179.6349,20734100
MSFT,2024-07-17,435.742,437.967,432.3847,436.6576,21778000
GOOGL,2024-07-18,180.5379,181.1036,175.1197,176.3304,25315700
MSFT,2024-07-18,437.4649,437.7701,427.6787,433.5563,20794800
AAPL,2024-07-18,228.1056,228.2641,220.1712,222.0632,66034600
AMZN,2024-07-18,189.59,189.68,181.45,183.75,51043600
AAPL,2024-07-19,222.6972,224.6585,221.1717,222.192,49151500
AMZN,2024-07-19,181.14,184.93,180.11,183.13,43081800
GOOGL,2024-07-19,177.5113,178.9105,175.7747,176.3006,18881900
MSFT,2024-07-19,426.3988,434.3144,425.3158,430.3468,20940400
GOOGL,2024-07-22,179.2082,181.302,178.8509,180.2799,24100300
MSFT,2024-07-22,434.9543,437.7209,432.1189,436.0865,15808800
AAPL,2024-07-22,224.8665,225.6292,220.9835,221.8453,48201800
AMZN,2024-07-22,185.0,185.06,182.48,182.55,39931900
AAPL,2024-07-23,222.2514,224.7971,220.5774,222.8854,39960300
AMZN,2024-07-23,184.1,189.39,183.56,186.41,47537700
GOOGL,2024-07-23,180.657,182.2051,180.1509,180.399,36352700
MSFT,2024-07-23,437.0317,441.4523,436.2441,437.967,13107100
GOOGL,2024-07-24,172.2717,174.8419,170.5053,171.3091,49585200
MSFT,2024-07-24,433.6351,434.6491,420.974,422.2638,26805800
AAPL,2024-07-24,221.8849,222.6773,215.0798,216.4764,61777600
AMZN,2024-07-24,183.2,185.45,180.41,180.83,41532400
AAPL,2024-07-25,216.8628,218.7647,212.5935,215.4364,51391200
AMZN,2024-07-25,182.91,183.9,176.8,179.85,44464200
GOOGL,2024-07-25,171.1999,172.093,165.9107,166.0,44852000
MSFT,2024-07-25,422.1653,423.1499,411.0501,411.9262,29943800
GOOGL,2024-07-26,165.871,166.8038,162.8047,165.7222,41336900
MSFT,2024-07-26,411.7294,422.2835,410.8137,418.69,23583800
AAPL,2024-07-26,216.635,217.4175,213.9703,215.902,41601300
AMZN,2024-07-26,180.39,183.19,180.24,182.5,29506000
AAPL,2024-07-29,214.9114,217.2293,213.7128,216.1793,36311800
AMZN,2024-07-29,183.84,184.75,182.38,183.2,33270100
GOOGL,2024-07-29,167.5382,169.1259,166.7046,168.2328,20293800
MSFT,2024-07-29,424.9023,425.4635,418.1288,420.1274,15125800
GOOGL,2024-07-30,168.9374,169.9198,167.1512,168.987,18959700
MSFT,2024-07-30,421.1021,422.4115,410.9023,416.3763,32687600
AAPL,2024-07-30,217.1203,218.2496,214.0793,216.734,41643800
AMZN,2024-07-30,184.72,185.86,179.38,181.71,39508600
AAPL,2024-07-31,219.3491,221.7066,218.5468,219.983,50036300
AMZN,2024-07-31,185.05,187.94,184.46,186.98,41667300
GOOGL,2024-07-31,171.9144,172.9167,168.7091,170.2274,25729100
MSFT,2024-07-31,413.9937,415.254,405.832,411.877,42891400
GOOGL,2024-08-01,168.9473,172.7182,167.5878,169.4534,24531400
MSFT,2024-08-01,414.2793,420.8461,406.6984,410.6562,30296400
AAPL,2024-08-01,222.2514,222.3604,214.9708,216.2982,62501000
AMZN,2024-08-01,189.29,190.6,181.87,184.07,70435600
AAPL,2024-08-02,217.0807,223.4698,215.6543,217.784,105568600
AMZN,2024-08-02,166.75,168.77,160.55,167.9,141448400
GOOGL,2024-08-02,165.1665,167.2206,163.41,165.3848,29130100
MSFT,2024-08-02,406.1076,408.5788,398.0837,402.1695,29437900
GOOGL,2024-08-05,154.3102,163.1718,153.7445,158.0315,53630700
MSFT,2024-08-05,383.1485,394.8349,379.614,389.0359,40709200
AAPL,2024-08-05,197.2101,211.4841,194.1493,207.294,119548600
AMZN,2024-08-05,154.21,162.96,151.61,161.02,83149400
AAPL,2024-08-06,203.3615,208.0072,199.1714,205.2732,69660500
AMZN,2024-08-06,161.71,165.08,158.54,161.93,59950800
GOOGL,2024-08-06,158.1109,159.3414,155.2132,157.0788,49004600
MSFT,2024-08-06,393.811,399.3932,392.3342,393.427,24946500
GOOGL,2024-08-07,160.0162,161.7329,157.2574,157.7238,25138600
MSFT,2024-08-07,402.3173,403.735,391.3201,392.2653,20650900
AAPL,2024-08-07,204.9464,211.6227,204.4412,207.8388,63516400
AMZN,2024-08-07,166.55,167.58,161.43,162.77,48408200
AAPL,2024-08-08,211.0978,212.1774,206.8582,211.2959,47161100
AMZN,2024-08-08,165.17,166.69,162.55,165.8,44616200
GOOGL,2024-08-08,159.2818,162.4375,158.9841,160.7902,25578800
MSFT,2024-08-08,396.2132,399.5803,393.7519,396.4594,20203000
GOOGL,2024-08-09,158.7857,162.5367,157.8429,162.4177,28602300
MSFT,2024-08-09,397.7786,401.7364,396.036,399.7378,19276700
AAPL,2024-08-09,210.0973,214.7331,209.9685,214.1982,42201600
AMZN,2024-08-09,166.4,168.55,165.85,166.94,36401000
AAPL,2024-08-12,214.2775,217.689,213.8115,215.7254,38028100
AMZN,2024-08-12,168.14,168.55,166.11,166.8,30072800
GOOGL,2024-08-12,163.0925,163.6382,160.6016,161.0482,15895300
MSFT,2024-08-12,400.7617,402.4354,397.9853,400.5156,16762900
GOOGL,2024-08-13,162.1596,163.4695,161.723,162.9039,18551700
MSFT,2024-08-13,403.2526,408.5296,403.2329,407.6042,19414300
AAPL,2024-08-13,217.1932,220.0492,217.1931,219.4344,44155300
AMZN,2024-08-13,167.81,171.04,167.1,170.23,39237900
AAPL,2024-08-14,218.7402,221.1798,217.8774,219.8806,41960600
AMZN,2024-08-14,172.11,172.28,168.86,170.1,28843800
GOOGL,2024-08-14,161.1574,161.9711,156.5033,159.1429,40591100
MSFT,2024-08-14,408.382,411.2568,406.0684,410.4101,18267000
GOOGL,2024-08-15,159.2719,160.4032,158.3887,160.0658,31524300
MSFT,2024-08-15,414.0495,415.3416,411.9389,415.2627,20752100
AAPL,2024-08-15,222.7368,223.4805,220.912,222.8558,46414000
AMZN,2024-08-15,174.86,177.91,173.99,177.59,51698500
AAPL,2024-08-16,222.0624,224.9483,221.7946,224.1747,44340200
AMZN,2024-08-16,177.04,178.34,176.26,177.06,31489200
GOOGL,2024-08-16,160.2345,163.797,159.8971,161.7131,24208600
MSFT,2024-08-16,414.8386,415.5684,411.5838,412.7378,22775600
GOOGL,2024-08-19,164.0153,165.4145,163.0031,165.3947,22416200
MSFT,2024-08-19,413.2211,415.9728,410.7553,415.7559,15234000
AAPL,2024-08-19,223.8475,224.1152,221.1897,224.0161,40687800
AMZN,2024-08-19,177.64,178.3,176.16,178.22,31129800
AAPL,2024-08-20,223.8971,225.2854,223.5797,224.6309,30299000
AMZN,2024-08-20,177.92,179.01,177.43,178.88,26255200
GOOGL,2024-08-20,165.6229,167.3496,165.5435,165.9008,18341500
MSFT,2024-08-20,415.9235,420.0265,415.8644,418.981,16387600
GOOGL,2024-08-21,163.8863,165.5733,163.41,164.581,22902000
MSFT,2024-08-21,418.2709,420.5591,415.9432,418.3301,16067300
AAPL,2024-08-21,224.6408,226.0887,223.183,224.5218,34765500
AMZN,2024-08-21,179.92,182.39,178.89,180.11,35599100
AAPL,2024-08-22,225.9003,226.4457,222.0425,222.6673,43695300
AMZN,2024-08-22,181.38,181.47,175.68,176.13,32047500
GOOGL,2024-08-22,165.9802,166.3076,162.0604,162.5466,22493300
MSFT,2024-08-22,418.5471,420.9438,408.9306,409.8578,19361900
GOOGL,2024-08-23,163.4596,164.9085,162.5764,164.3527,13955700
MSFT,2024-08-23,411.2682,413.517,406.4452,411.0808,18493800
AAPL,2024-08-23,223.788,226.3267,222.469,224.9582,38677300
AMZN,2024-08-23,177.34,178.97,175.24,177.04,29150100
AAPL,2024-08-26,224.8788,225.3945,222.0326,225.2953,30602200
AMZN,2024-08-26,176.7,177.47,174.3,175.5,22366200
GOOGL,2024-08-26,165.1069,166.268,163.2016,164.8886,14190400
MSFT,2024-08-26,410.6665,411.5641,405.7054,407.826,13152800
GOOGL,2024-08-27,164.571,165.1665,163.2016,163.4199,11821900
MSFT,2024-08-27,407.2046,408.6841,404.6304,408.1712,13492900
AAPL,2024-08-27,224.1251,226.9515,223.0244,226.1383,35934600
AMZN,2024-08-27,174.15,174.89,172.25,173.12,29842000
AAPL,2024-08-28,226.0292,227.9531,223.8078,224.6111,38052200
AMZN,2024-08-28,173.69,173.69,168.92,170.8,29045000
GOOGL,2024-08-28,163.7772,164.3329,160.294,161.6039,16407400
MSFT,2024-08-28,409.1969,409.3152,401.7306,404.9756,14882700
GOOGL,2024-08-29,163.0528,164.7001,159.0238,160.5421,19699800
MSFT,2024-08-29,409.2561,416.2687,404.9756,407.4611,17045200
AAPL,2024-08-29,228.1911,230.9877,226.9813,227.8837,51906300
AMZN,2024-08-29,173.22,174.29,170.81,172.12,26407800
AAPL,2024-08-30,228.2804,228.4886,225.5929,227.1003,52990800
AMZN,2024-08-30,172.78,178.9,172.6,178.5,43429400
GOOGL,2024-08-30,161.3757,162.4078,160.4528,162.1299,22123800
MSFT,2024-08-30,409.9071,411.7712,406.4846,411.426,24308300
GOOGL,2024-09-03,160.4826,160.6116,155.2827,156.1559,38945300
MSFT,2024-09-03,412.1854,414.1284,401.4545,403.8314,20313600
AAPL,2024-09-03,226.654,227.1003,219.3352,220.922,50190600
AMZN,2024-09-03,177.55,178.26,175.26,176.25,37817500
AAPL,2024-09-04,219.8212,219.9401,215.6758,219.0179,43840200
AMZN,2024-09-04,174.48,175.98,172.54,173.33,30309200
GOOGL,2024-09-04,155.4613,157.7834,154.7667,155.2529,19353800
MSFT,2024-09-04,400.3498,405.6068,398.8309,403.2988,15135800
GOOGL,2024-09-05,155.104,158.2299,154.7865,156.0368,18688700
MSFT,2024-09-05,402.0364,407.4413,400.5668,402.7958,14195500
AAPL,2024-09-05,219.7914,223.6095,219.6823,220.5352,36615400
AMZN,2024-09-05,175.0,179.88,175.0,177.89,40170500
AAPL,2024-09-06,222.0922,223.3715,217.9469,218.9881,48423000
AMZN,2024-09-06,177.24,178.38,171.16,171.39,41466500
GOOGL,2024-09-06,156.0964,156.6223,149.398,149.7652,37912100
MSFT,2024-09-06,403.4566,405.0249,395.3098,396.1975,19609500
GOOGL,2024-09-09,151.5438,152.4282,146.2874,147.7679,39260500
MSFT,2024-09-09,401.6616,403.0522,396.6413,400.1624,15295100
AAPL,2024-09-09,218.9881,219.4344,214.9122,219.0774,67180000
AMZN,2024-09-09,174.53,175.85,173.51,175.4,29037400
AAPL,2024-09-10,217.1039,219.6426,214.932,218.284,51591000
AMZN,2024-09-10,177.49,180.5,176.79,179.55,36233800
GOOGL,2024-09-10,149.4969,150.3117,147.4003,147.7183,31118800
MSFT,2024-09-10,402.6085,410.6271,402.1153,408.5263,19594300
GOOGL,2024-09-11,148.9703,150.5403,146.5855,150.2024,29607700
MSFT,2024-09-11,409.8085,418.1822,403.9696,417.2452,19266900
AAPL,2024-09-11,219.6228,221.2393,216.0824,220.8129,44587100
AMZN,2024-09-11,180.1,184.99,175.73,184.52,42564700
AAPL,2024-09-12,220.6542,221.6955,217.9964,220.922,37455600
AMZN,2024-09-12,184.8,187.41,183.54,187.0,33544200
GOOGL,2024-09-12,152.8257,153.8392,151.683,153.7101,29621500
MSFT,2024-09-12,417.5115,421.5159,414.0003,421.1509,17395700
GOOGL,2024-09-13,154.4453,157.3767,154.2268,156.4625,29591200
MSFT,2024-09-13,419.9969,425.9147,419.632,424.6917,15874600
AAPL,2024-09-13,221.7252,222.1814,220.0691,220.6542,36766600
AMZN,2024-09-13,187.0,188.5,185.91,186.49,26495400
AAPL,2024-09-16,214.7436,215.418,212.1454,214.5255,59357400
AMZN,2024-09-16,185.29,185.81,183.36,184.89,26065500
GOOGL,2024-09-16,156.3135,157.2475,155.608,157.0587,18379800
MSFT,2024-09-16,424.7016,427.5915,422.3542,425.4315,13834700
GOOGL,2024-09-17,158.0126,159.5329,157.3767,158.3107,20715600
MSFT,2024-09-17,434.1997,435.7975,426.3487,429.1893,18874200
AAPL,2024-09-17,213.9602,215.1006,212.7206,214.9915,45519300
AMZN,2024-09-17,186.85,189.45,186.14,186.88,26091700
AAPL,2024-09-18,215.7452,220.8625,215.7353,218.8592,59894900
AMZN,2024-09-18,186.45,188.8,185.06,186.43,34448100
GOOGL,2024-09-18,158.8473,159.4832,157.5953,158.7976,23677300
MSFT,2024-09-18,429.0414,430.0572,424.5142,424.9088,18898000
GOOGL,2024-09-19,162.6729,162.7524,160.3179,161.1129,26587700
MSFT,2024-09-19,435.186,435.4523,430.9153,432.6808,21706600
AAPL,2024-09-19,223.1235,227.9135,222.7665,226.9713,66781300
AMZN,2024-09-19,190.04,190.99,188.47,189.87,39543200
AAPL,2024-09-20,228.0622,231.1563,225.7317,226.3069,318679900
AMZN,2024-09-20,190.23,191.84,187.41,191.6,100378600
GOOGL,2024-09-20,162.4643,162.6928,161.0334,162.5537,40896400
MSFT,2024-09-20,431.2309,433.2232,428.272,429.3076,55167100
GOOGL,2024-09-23,163.3089,164.4417,160.6459,160.8247,24150900
MSFT,2024-09-23,428.3312,430.4813,424.4945,427.5717,15128900
AAPL,2024-09-23,225.454,227.5465,223.9367,224.5912,54146000
AMZN,2024-09-23,191.64,194.45,190.57,193.88,36993100
AAPL,2024-09-24,226.7532,227.4474,223.8574,225.4838,43556100
AMZN,2024-09-24,194.27,195.37,190.13,193.96,43478900
GOOGL,2024-09-24,161.9972,162.186,159.672,161.2619,23332100
MSFT,2024-09-24,427.0688,427.4139,420.2632,423.2912,17015800
GOOGL,2024-09-25,160.4471,161.7786,160.2782,160.467,18869200
MSFT,2024-09-25,423.9422,427.1871,422.6994,426.1909,13396400
AAPL,2024-09-25,223.064,225.4044,222.1616,224.4921,42308700
AMZN,2024-09-25,193.75,193.95,192.16,192.53,26391100
AAPL,2024-09-26,225.4144,226.6044,223.54,225.6325,36636700
AMZN,2024-09-26,194.31,194.53,189.54,191.16,36334900
GOOGL,2024-09-26,162.6034,163.0406,161.252,161.6991,20319300
MSFT,2024-09-26,429.1301,429.3372,423.2518,425.4019,14492000
GOOGL,2024-09-27,161.7786,164.6503,161.5998,162.9114,21101300
MSFT,2024-09-27,425.609,425.9345,421.6145,422.157,14896100
AAPL,2024-09-27,226.5648,227.616,225.4144,225.9003,34026000
AMZN,2024-09-27,190.68,190.9,187.34,187.97,36002300
AAPL,2024-09-30,228.1316,231.0671,227.7449,231.0671,54541900
AMZN,2024-09-30,187.14,188.49,184.65,186.33,41583900
GOOGL,2024-09-30,162.2854,165.0975,162.2258,164.7994,20413900
MSFT,2024-09-30,422.3444,424.5241,419.5432,424.4057,16807300
GOOGL,2024-10-01,166.6277,168.0884,163.5374,165.9321,28338100
MSFT,2024-10-01,422.581,422.6107,413.0731,414.9273,19092900
AAPL,2024-10-01,227.616,227.7449,221.8839,224.3334,63285000
AMZN,2024-10-01,184.9,186.19,183.45,185.13,36044900
AAPL,2024-10-02,224.0161,225.4838,221.1699,224.8987,32880600
AMZN,2024-10-02,184.44,186.6,184.04,184.76,23704100
GOOGL,2024-10-02,165.3657,166.4588,163.6864,164.8093,17760200
MSFT,2024-10-02,416.7915,417.0282,411.0018,411.4162,16582300
GOOGL,2024-10-03,163.3685,165.5844,162.8816,164.8093,15073100
MSFT,2024-10-03,411.9093,413.803,408.615,410.8342,13686400
AAPL,2024-10-03,223.2723,224.9284,221.4674,223.7979,34044200
AMZN,2024-10-03,183.05,183.44,180.88,181.96,30204300
AAPL,2024-10-04,226.0094,226.1085,222.2707,224.9185,37245100
AMZN,2024-10-04,185.75,187.6,183.6,186.51,40890300
GOOGL,2024-10-04,166.9954,167.1643,164.4317,166.0017,19047400
MSFT,2024-10-04,412.5109,414.0002,409.2857,410.3608,19169700
GOOGL,2024-10-07,166.6575,167.4127,161.719,161.9475,22463100
MSFT,2024-10-07,410.3016,411.3964,403.3975,403.9301,20919800
AAPL,2024-10-07,222.6376,223.8177,219.4939,219.8509,39505400
AMZN,2024-10-07,182.95,183.6,180.25,180.8,42364200
AAPL,2024-10-08,222.4393,224.1053,221.398,223.8971,31855700
AMZN,2024-10-08,181.92,183.09,180.92,182.72,26372100
GOOGL,2024-10-08,162.9015,163.6864,161.8382,163.3387,23072700
MSFT,2024-10-08,405.2715,409.9663,402.5789,409.0293,19229300
